ProductID,ProductName,ProductBrand,Gender,Price (INR),Description,PrimaryColor,ImageURL
10003849,Homesake Gold-Toned & Purple Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and purplePattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Gold,
10013515,PARFAIT Plus Size Women Black Solid Hipster Briefs 4803,PARFAIT,Women,999,"Black solid hipster briefs, has an elasticated waistband, double layered gusset", Black,
10004315,Park Avenue Women Blue Shirt Dress,Park Avenue,Women,869,"Blue printed woven shirt dress, has a mandarin collar, three-quarter sleeves, button closure,, high-low hem",Blue,
10000753,Lady Lyka Women Pink and Burgundy Pack of 2 Everyday Bras MONALISA-PNK-WHN-Multi,Lady Lyka,Women,593,Pack of 2 Pink and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Pink,
10009661,SPYKAR Women Blue Elissa Bootcut High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,2699,"Blue dark wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,
10003477,Gini and Jony Girls Pink Net Embroidered Fit & Flare Dress with Studded Detail,Gini and Jony,Girls,1499,"Pink embroidered woven fit and flare dress with studded detail, has a round neck, short sleeves, concealed zip closure, an attached lining, flared hem, tie-up detail on the back", Red,
10002627,NEUDIS Grey Set of 2 Striped Square Cushion Covers,NEUDIS,Unisex,349,Set content: 2 Cushion Covers Colour: Grey Shape: Square Pattern: Striped Closure: Zip, Grey,
10013581,PARFAIT Plus Size Women Charcoal Grey Solid Hipster Briefs P5025,PARFAIT,Women,999,"Charcoal grey solid hipster briefs with lace detail, has inner elasticated waistband, double layered gusset", Grey,
10003647,Gini and Jony Boys Black Solid Joggers with Printed Detail,Gini and Jony,Boys,734,"A pair of black solid knitted joggers with printed detail on the side and back, has an elasticated waistband with drawstring closure, three pockets, cuffed hem", Black,
10013499,PARFAIT Plus Size Pink  Grey Printed Underwired Lightly Padded Balconette Bra 6901,PARFAIT,Women,1609,Pink and grey printed full-coverage Balconette braLightly Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10012741,MIAH Decor Red & Grey Art Storage Jar,MIAH Decor,Unisex,883,Pattern: PrintedFinish: GlossyMaterial: Ceramic, Red,
10013649,PARFAIT Plus Size Women Beige Lace Detail Solid Hipster Brief P5025,PARFAIT,Women,999,"Beige solid low-rise hipster briefs with lace detail, has an inner elasticated waistband with lace detail, double layered gusset", Beige,
10012533,AccessHer Gold-Plated & Off-White Kundan & Pearl Embellished Maang Tikka,AccessHer,Women,621," Gold-plated and off-white maang tikka, has kundan embellishment detail and pearl beaded droplets  Secured with S-hook closure ", White,
10003099,Gini and Jony Girls White & Pink Loose Fit Checked Culottes,Gini and Jony,Girls,559,"White and pink checked mid-rise culotte, has a button & zip closure, and 2 pockets", White,
10002827,Stylo Bug Girls Turquoise Blue Butterfly Print A-Line Dress,Stylo Bug,Girls,768,"Turquoise Blue printed A-line dress, has a round neck,, concealed zip closure,, flared hem",Blue,
10014665,BuckleUp Women Multicoloured Printed Belt,BuckleUp,Women,449,Multicoloured printed beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Red,
10012517,AccessHer Women Gold-Plated & Off-White Oxidised Kundan & Pearl Embellished Maang Tikka,AccessHer,Women,523," Gold-plated and off-white pearl beaded maang tikka, has kundan embellishment detail and pearl beaded droplets  Secured with S-hook closure ", White,
10003395,Gini and Jony Girls Blue Dyed Printed Round Neck T-shirt,Gini and Jony,Girls,489,"Blue dyed printed T-shirt, has a round neck, and short sleeves",Blue,
10016735,Vishudh Women Pink & Orange Maxi Dress,Vishudh,Women,1299,"Pink and orange checked woven maxi dress, has a V-neck, three-quarter sleeves, button closure,, flared hem", Pink,
10017627,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,612,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey,
10009735,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,SPYKAR,Women,2499,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loopsComes with a belt",Blue,
10017659,Parx Men Pink & Off-White Slim Fit Printed Casual Shirt,Parx,Men,699,"Pink and off-white printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", White,
10014783,AccessHer Pink & Gold-Plated Enamelled Geometric Drop Earrings,AccessHer,Women,520,Pink and Gold-Plated enamelled geometric drop earrings and has cubic zirconiaSecured with a post and back, Pink,
10016699,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,809,"Blue solid T-shirt, has a polo collar, short sleeves",Blue,
10014843,AccessHer Gold-Plated Meenakari Jewellery Set,AccessHer,Women,1064,Gold-plated necklace with gray enamel details and CZ stones.This necklace comes with adjustable links and lobster claw closureA pair of small matching earrings with push back closure., Gold,
10013401,SEJ by Nisha Gupta Yellow & White Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,Set content: 1 open dry binColour: Yellow and whitePattern: Floral printShape: Rectangular, Yellow,
10016731,Vishudh Women Peach-Coloured Printed Straight Kurta,Vishudh,Women,542,"Peach-Coloured printed straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, side slits", Red,
10002759,StyleStone Women Cream-Coloured & Orange Printed Top,StyleStone,Women,584,"Cream-Coloured and orange printed regular top, has a tie-up neck, three-quarter bell sleeves, tie-up detail", Red,
10012543,AccessHer Gold-Plated & White Pearl Embellished Swan-Shaped Brooch,AccessHer,Women,264," Gold-plated and white pearl beaded circular-shaped brooch, has intricate textured detailing  Secured with a safety pin closure ", White,
10013223,SASSAFRAS Women Black Regular Fit Semi-Sheer Solid Jodhpuris,SASSAFRAS,Women,699,Black solid high-rise semi-sheer trousers and slip-on closure, Black,
10004181,HIGHLANDER Men Black & Grey Slim Fit Self Design Regular Trousers,HIGHLANDER,Men,1299,"Black and Grey self-design mid-rise trousers, button closure, and 4 pockets", Black,
1001519,United Colors of Benetton Girls Black Floral Print Sheath Dress,United Colors of Benetton,Girls,1999,"Black floral print knitted sheath dress, has a round neck, sleeveless, a short zip placket on the front, panelling along the waist, and a straight hemline", Black,
10000587,Parx Men Khaki Tapered Fit Solid Regular Trousers,Parx,Men,839,"Khaki solid mid-rise regular trousers, has a button closure, four pockets", Red,
10002269,Playdate Girls White & Navy Blue Solid A-Line Dress,Playdate,Girls,839,"White and Navy Blue solid knitted A-line dress, has a round neck, short sleeves, and straight hem",Blue,
10013349,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,539,"Black printed T-shirt, has round neck, short sleeves", Black,
10001899,Glam Jasmine Edp 50Ml,Michael Kors,Women,5715,"Sending off sophisticated feminine scent that is truly seductive and exotic, this 'Glam Jasmine ' EDP (Eau De Parfum) from Michael Kors is meant for modern women who are sporty, sexy and glamorous. It has an irresistible fragrance, enlivened by white flowers, jasmine, cassis and sandalwood to leave you lost in the mystic garden that is woody, aromatic and extraordinarily exquisite. It comes in a masterly-crafted glass bottle of 50ml.Â Â ",,
10017805,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,759,"Blue printed casual shirt, has a cutaway collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,
10002195,Bvlgari Women Splendida Iris D'Or Eau De Parfum 50 ml,Bvlgari,Women,7650,"NotesTop notes: Violet Leaves absolute, HeliotropeHeart notes: Orris abs, Mimosa absBase notes: Tonka beans, Heart of Vetiver, Sandalwood ess",,
10003087,Gini and Jony Boys Khaki Slim Fit Solid Regular Trousers,Gini and Jony,Boys,1119,"Khaki solid mid-rise trousers, button closure, and 5 pocketsComes with a belt", Khaki,
1001060,Blackberrys Men Charcoal Grey Single-Breasted Slim Fit Formal Blazer,Blackberrys,Men,3597,"Charcoal grey formal blazer in a patterned weave, has a notched lapel, single-breasted with double button closure,Â long sleeves,Â a chest pocketÂ and two welt pockets with flap closures, a double vented back hem, has an attached inner lining with three welt pockets", Black,
10000707,Lady Lyka Women Black and Beige Pack of 2 Everyday Bras SONAL-BLK-SKN-Multi,Lady Lyka,Women,678,Pack of 2 Black and beige solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black,
10000763,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-BLK-RED,Lady Lyka,Women,425,Black and red solid medium-coverage beginners braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10017867,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,874,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,
10016741,Vishudh Women Blue Solid Straight Kurta,Vishudh,Women,1299,"Blue solid straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits",Blue,
10013305,Marvel by Wear Your Mind Boys White Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,539,"White printed T-shirt, has round neck, short sleeves", White,
10013377,Marvel by Wear Your Mind Boys Red & Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,549,"Black and red printed T-shirt, has round neck, short sleeves", Red,
10017801,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Parx,Men,612,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,
10013629,PARFAIT Plus Size White Solid Underwired Lightly Padded Everyday Bra P5011,PARFAIT,Women,1819,White solid medium-coverage Everyday braLightly Padded and Underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: All Day Comfort, Red,
10012757,Peter England Men Set of 2 Briefs PIWBBKGM9016001,Peter England,Men,266,"Pack of 2 solid briefs in grey and black, each has an elasticated waistband and a panelled front with a double-layered contoured pouch",,
10000725,Lady Lyka Women Maroon and Burgundy Pack of 2 Everyday Bras MONALISA-MRN-WHN-Multi,Lady Lyka,Women,593,Pack of 2 Maroon and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Burgundy,
10000901,Blackberrys Men Black Solid Quilted Jacket,Blackberrys,Men,4499,"Black solid quilted jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem and polyester lining", Black,
10006017,ID Men Black Formal Leather Oxfords,ID,Men,1432,"A pair of black square-toed formal oxfords, has central lace-upsLeather upperCushioned footbedTextured TPU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,
10017799,Parx Men Pink Slim Fit Checked Casual Shirt,Parx,Men,647,"Pink checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink,
10012705,MIAH Decor Orange & Brown Kitchen Storage Jar with Lid,MIAH Decor,Unisex,1199,Type: Kitchen Storage Jar with lidPattern: PrintedFinish: GlossyMaterial: Ceramic, Brown,
10002393,Bvlgari Women Splendida Jasmin Noir EDP 50 ml,Bvlgari,Women,7650,"Notes:With top notes of gardenia and greenMiddle notes of sandalwood and jasmineBase notes of cashmere, tonka bean, and patchouli, this perfume gives you a lingerie fragrance that lasts for long.",,
10004171,HIGHLANDER Men Blue & Grey Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,"Blue and grey checked mid-rise regular trousers, has a button closure, four pockets",Blue,
10000635,Parx Men Blue Original Tapered Fit Solid Regular Trousers,Parx,Men,734,"Blue solid mid-rise regular trousers, has a button closure, four pockets",Blue,
10014661,BuckleUp Women Brown Solid Belt,BuckleUp,Women,449,Brown solid beltSecured with a tangWarranty: 1 monthWarranty provided by brand/manufacturer, Brown,
10003161,Gini and Jony Boys Black Regular Fit Solid Chinos with Belt,Gini and Jony,Boys,979,"Black solid mid-rise chinos,Â  has a button and zip closure, 5 pocketsComes with a belt", Black,
1000903,U.S. Polo Assn. Kids Boys Yellow Hooded Sweatshirt,U.S. Polo Assn. Kids,Boys,1699,"Yellow sweatshirt with applique', has an attached hood with drawstring fastening,Â a full zip closure, longÂ sleeves, split kangaroo pocket, and fleece lined", Yellow,
10015805,Raymond Men Blue Regular Fit Self Design Formal Shirt,Raymond,Men,1484,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue,
10000539,Parx Men Pink & Blue Striped Polo Collar T-shirt,Parx,Men,489,"Pink and blue striped T-shirt, has polo collar and short sleeves",Blue,
10017733,Parx Men Blue & Yellow Slim Fit Checked Casual Shirt,Parx,Men,859,"Blue and yellow checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,
10005241,Gini and Jony Boys Navy Blue Printed Round Neck T-shirt,Gini and Jony,Boys,734,"Navy Blue printed T-shirt, has a round neck, short sleeves, and 1 pocket",Blue,
10016723,Vishudh Women Pink & Red Floral Print Maxi Dress,Vishudh,Women,1999,"Pink and red printed woven maxi dress, has a round neck, short sleeves, concealed zip closure,, flared hem", Red,
1000746,ahilya Sterling Silver Statement Ring,ahilya,Women,5283,"Sterling silver ring, has a textured plate-shaped detail and an adjustable band", Silver,
10005995,ID Men Black Leather Formal Slip-Ons,ID,Men,1219,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesLeather upper, has a textured detailCushioned footbedTextured rubber outsoleWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,
10000869,VLCC 7X Ultra Whitening and Brightening Charcoal Peel Off Mask 100 g,VLCC,Unisex,348,"What Is It:VLCC 7X Ultra Whitening & Brightening Charcoal Peel off Mask is powered by 100% pure activated charcoal for absorbing skin toxins, cleansing pores, removing blackheads & dirt.Features:Vitamin C lightens & brightens the skinExotic mulberry extract fades dark spotsVitamin E restores skin from sun damageRose water restores the ph balance & provides a soothing effect on the skinLemon Oil, a powerful astringent helps restore lost skin lusterTurmeric Oil calms the skin & helps prevent acneBenefits:Blackheads are a result of clogged hair follicles. Hair follicles get blocked when the body starts producing excess oil. This special Charcoal mask effectively treats this condition.7X Ultra Charcoal Peel Off mask does not just work over the surface but rather penetrates the pores & thoroughly cleanses from deep within.100% Activated Charcoal in this peel off mask actsÂ likeÂ a magnet & draws out harmfulÂ toxins ,Â dirt & excess oil to give skin a rejuvenated fresh feel.ThisÂ peel offÂ Mask exfoliates and removes dead skin cells. In addition toÂ thisÂ there are herbal actives which further help fade spots & marks naturally.It helps clear out pores which helps make them smaller.Â FurtherÂ it also absorbs excess oils &Â balanceÂ the oils thus preventing bacterial growth & helps fight acne from the root.The ultimate payout of this product is Whitening & Brightening of the skin which happens on account of the deep cleansing & exfoliating action of this mask.", White,
